age,chaksunT,chaksunY,chaksun_6,debut,hrName,hrNo,meet,name,ord1CntT,ord1CntY,ord2CntT,ord2CntY,qnlRateT,qnlRateY,rcCntT,rcCntY,recentBudam,recentOrd,recentRank,recentRating,recentRcDate,recentRcDist,recentRcName,recentRcNo,recentRcTime,recentWgBudam,recentWgHr,sex,winRateT,winRateY
4,17570000,17570000,7350000,20240720,웅진한라,3104803,제주,한국,1,1,2,2,23.1,27.3,13,11,핸디캡,9,제5등급,5,20260206,900,일반,2,76.5,53,265,거,7.7,9.1
3,15000000,15000000,15000000,20251219,판타스틱산타,0053186,부산경남,한국,0,0,2,2,66.7,66.7,3,3,별정A,2,국6등급,28,20260206,1300,일반,3,82.8,56,502,수,0,0
2,1200000,1200000,1200000,20250926,매직블루,0054967,부산경남,한국,0,0,0,0,0,0,5,5,별정A,5,국6등급,0,20260206,1300,일반,3,84.9,54,444,암,0,0
3,18200000,18200000,14980000,20250725,한빛제일,3104749,제주,한국,1,1,2,2,50,50,6,6,핸디캡,9,제5등급,4,20260206,1000,일반,3,85.7,52,278,거,16.7,16.7
3,20550000,4050000,2250000,20241201,서부이글,0052232,부산경남,한국,1,0,0,0,5.9,0,17,11,핸디캡,10,국5등급,23,20260206,1200,일반,4,80.1,52.5,451,거,5.9,0
3,19800000,19800000,1800000,20240913,불의평화,0051508,부산경남,한국,1,1,0,0,12.5,14.3,8,7,핸디캡,92,국5등급,29,20260206,1200,일반,4,0,51,448,수,12.5,14.3
7,126470000,12480000,1300000,20210205,비천도해,3018749,제주,한국,4,0,9,1,17.6,8.3,74,12,핸디캡,10,제4등급,21,20260206,1110,일반,5,94.9,51,268,거,5.4,0
4,48450000,31950000,20250000,20240607,브리도켈리,0050782,부산경남,한국,0,0,4,2,50,33.3,8,6,핸디캡,2,국5등급,32,20260206,1400,일반,5,90.2,55,485,암,0,0
5,76670000,17420000,4420000,20240426,해신,3103382,제주,한국,3,0,3,1,21.4,8.3,28,12,핸디캡,8,제4등급,26,20260206,1110,일반,5,94.5,53,300,거,10.7,0
4,55820000,15870000,3900000,20240601,진검승부,3103622,제주,한국,5,1,0,0,27.8,12.5,18,8,핸디캡,9,제4등급,27,20260206,1110,일반,5,94.9,53.5,285,거,27.8,12.5
6,79150000,16200000,8100000,20221016,커널플라잉,0045420,부산경남,한국,1,0,1,0,4.3,0,46,14,핸디캡,6,국4등급,27,20260206,1600,일반,6,102.7,52.5,475,거,2.2,0
12,207717100,22970000,0,20160603,광해신천,3016229,제주,한국,10,1,8,1,16.5,28.6,109,7,핸디캡,9,제4등급,35,20260206,1110,일반,6,95.1,58,290,거,9.2,14.3
5,148800000,56250000,3750000,20240519,원더풀비더,0045968,부산경남,한국,3,1,3,1,35.3,25,17,8,핸디캡,8,국3등급,54,20260206,1400,일반,7,88.5,53.5,485,수,17.6,12.5
11,295041800,2590000,2590000,20170610,힘찬세상,3016927,제주,한국,8,0,11,0,16.4,0,116,8,핸디캡,9,제2등급,62,20260206,1300,일반,7,112.7,51,265,거,6.9,0
5,164650000,6750000,6750000,20230707,스카이질주,0046790,부산경남,한국,4,0,2,0,30,0,20,3,핸디캡,4,혼3등급,59,20260206,1600,일반,8,102.7,54.5,466,수,20,0
6,179500000,16200000,0,20220916,아무르,0045399,부산경남,한국,3,0,4,1,21.9,14.3,32,7,핸디캡,7,혼3등급,53,20260206,1600,일반,8,102.9,52.5,483,암,9.4,0
4,6750000,6750000,0,20241129,셀라이크,0056570,부산경남,미국,0,0,0,0,0,0,6,6,핸디캡,7,혼4등급,37,20260206,1200,일반,9,75.6,53,439,거,0,0
6,177950000,39000000,33000000,20220116,청호보스,0044570,부산경남,한국,3,1,3,0,15.8,9.1,38,11,핸디캡,9,혼4등급,46,20260206,1200,일반,9,76.1,55.5,495,암,7.9,9.1
3,0,0,0,20251024,산울림,3107552,제주,한국,0,0,0,0,0,0,4,4,별정A,10,제6등급,0,20260207,900,일반,1,79.6,55,258,암,0,0
3,0,0,0,20260207,래피드총알,0054864,서울,한국,0,0,0,0,0,0,1,1,별정A,11,국6등급,0,20260207,1200,일반,1,78.7,54,415,암,0,0
2,3220000,3220000,3220000,20251121,센돌이,3107511,제주,한국,0,0,1,1,50,50,2,2,별정A,2,제6등급,0,20260207,900,일반,1,75.3,55,265,거,0,0
2,2250000,2250000,2250000,20260207,플레이매치,0053561,서울,한국,0,0,0,0,0,0,1,1,별정A,4,국6등급,0,20260207,1200,일반,1,75.5,56,489,수,0,0
2,2100000,2100000,1400000,20250704,신흥대정,3107867,제주,한국,0,0,0,0,0,0,4,4,별정A,5,제6등급,0,20260207,900,일반,1,75.6,55,272,거,0,0
4,980000,980000,980000,20250919,황금대박,3104177,제주,한국,0,0,0,0,0,0,4,4,별정A,7,제6등급,0,20260207,900,일반,1,75.8,55,283,암,0,0
2,0,0,0,20260207,천외천,3108041,제주,한국,0,0,0,0,0,0,1,1,별정A,8,제6등급,0,20260207,900,일반,1,76.1,55,289,암,0,0
3,2100000,2100000,2100000,20250829,황제대로,3107435,제주,한국,0,0,0,0,0,0,4,4,별정A,9,제6등급,0,20260207,900,일반,1,76.5,55,282,거,0,0
3,0,0,0,20260207,대비마마,0052978,서울,한국,0,0,0,0,0,0,1,1,별정A,9,국6등급,0,20260207,1200,일반,1,78.1,54,506,암,0,0
4,223650000,98700000,16200000,20230923,위즈러너,0054008,서울,미국,5,2,0,0,20.8,22.2,24,9,핸디캡,5,2등급,74,20260207,1600,일반,10,101.2,55.5,493,거,20.8,22.2
5,296200000,58200000,12600000,20231202,강남불청객,0046672,서울,한국,5,0,3,1,47.1,16.7,17,6,핸디캡,9,2등급,74,20260207,1600,일반,10,103.4,53,486,수,29.4,0
5,151550000,63300000,30000000,20230916,명진불패,0046756,서울,한국,1,0,5,2,22.2,18.2,27,11,핸디캡,9,국3등급,53,20260207,1400,일반,11,89.1,52.5,470,암,3.7,0
4,9030000,9030000,8050000,20250620,비룡진주,3105245,제주,한국,1,1,0,0,16.7,16.7,6,6,핸디캡,10,제5등급,1,20260207,1000,일반,2,89.8,51,271,암,16.7,16.7
4,17700000,17700000,16200000,20241222,글로리조이,0051605,서울,한국,0,0,1,1,10,12.5,10,8,별정A,3,국6등급,25,20260207,1400,일반,2,89.8,53,461,거,0,0
3,28420000,28420000,10500000,20250425,봄나래,3104719,제주,한국,2,2,1,1,37.5,37.5,8,8,핸디캡,6,제5등급,20,20260207,1000,일반,2,85.7,60,243,거,25,25
3,8190000,8190000,1050000,20240713,광해제패,3105284,제주,한국,0,0,2,2,16.7,22.2,12,9,핸디캡,7,제5등급,1,20260207,1000,일반,2,86.1,51,265,암,0,0
2,0,0,0,20251122,팔팔날아,0054466,서울,한국,0,0,0,0,0,0,4,4,별정A,9,국6등급,0,20260207,1400,일반,2,92.2,54,450,암,0,0
2,7980000,7980000,7980000,20251031,기적소리,3107896,제주,한국,1,1,0,0,20,20,5,5,핸디캡,9,제5등급,2,20260207,1000,일반,2,87.4,51,268,거,20,20
3,3600000,3600000,3600000,20251025,판타스틱브로,0053438,서울,한국,0,0,0,0,0,0,5,5,별정A,11,국6등급,0,20260207,1700,일반,3,118.4,54,463,암,0,0
8,77120000,7980000,3150000,20201128,진격의힘,3018688,제주,한국,3,0,4,1,11.5,9.1,61,11,핸디캡,6,제5등급,7,20260207,1110,일반,3,97.4,54,268,거,4.9,0
4,24570000,24570000,13650000,20250705,천상의별,3104790,제주,한국,2,2,1,1,42.9,42.9,7,7,핸디캡,9,제5등급,13,20260207,1110,일반,3,98.9,57,300,거,28.6,28.6
3,56940000,27000000,3900000,20240607,모나파크,3104218,제주,한국,1,1,6,1,22.6,12.5,31,16,핸디캡,10,제4등급,27,20260207,1110,일반,4,96.3,53.5,286,수,3.2,6.3
3,19800000,19800000,9900000,20250816,팡팡대로,0053227,서울,한국,0,0,2,2,50,50,4,4,핸디캡,6,국5등급,27,20260207,1200,일반,4,76,53,474,거,0,0
4,67200000,54000000,29250000,20240317,동키플레이,0050104,서울,한국,2,2,2,0,28.6,28.6,14,7,핸디캡,1,국5등급,38,20260207,1300,일반,5,81.1,55,506,암,14.3,28.6
5,86830000,2170000,0,20220924,천문신동,3102292,제주,한국,5,0,3,0,33.3,0,24,6,핸디캡,10,제3등급,43,20260207,1200,일반,5,106.1,52,284,거,20.8,0
10,153947000,9690000,7100000,20190315,미래왕,3017879,제주,한국,8,0,4,0,21.8,0,55,8,핸디캡,5,제3등급,58,20260207,1200,일반,5,102.3,59.5,301,거,14.5,0
2,28350000,28350000,28350000,20251129,학산새미,0053969,서울,한국,1,1,0,0,33.3,33.3,3,3,핸디캡,5,국5등급,29,20260207,1300,일반,5,82.5,54,435,암,33.3,33.3
4,63800000,51970000,40840000,20250228,백용해,3104183,제주,한국,4,3,3,2,46.7,38.5,15,13,핸디캡,8,제3등급,43,20260207,1200,일반,5,102.9,52,264,수,26.7,23.1
4,24300000,5700000,0,20240831,관악산조이,0050857,서울,한국,0,0,1,0,8.3,0,12,7,핸디캡,11,국5등급,23,20260207,1400,일반,6,96.2,52.5,463,암,0,0
8,195630000,4350000,2200000,20201030,초강수,3018614,제주,한국,13,0,7,0,43.5,0,46,7,핸디캡,5,제1등급,90,20260207,1610,일반,6,138.3,55.5,287,거,28.3,0
8,214570000,0,0,20200627,달빛찬가,3018438,제주,한국,10,0,5,0,32.6,0,46,3,핸디캡,6,제1등급,81,20260207,1610,일반,6,139.1,51,290,거,21.7,0
6,68750000,18450000,0,20221023,최강현마,0046104,서울,한국,0,0,3,1,12.5,10,24,10,핸디캡,7,국5등급,29,20260207,1400,일반,6,91.8,55,482,거,0,0
6,179220000,0,0,20221015,자유날개,3101569,제주,한국,9,0,3,0,44.4,0,27,3,핸디캡,7,제1등급,90,20260207,1610,일반,6,139.3,55.5,312,거,33.3,0
8,249480000,2150000,2150000,20200704,별빛누리,3018408,제주,한국,16,0,5,0,43.8,0,48,3,핸디캡,8,제1등급,93,20260207,1610,일반,6,139.5,57,278,수,33.3,0
3,0,0,0,20251122,피프티나인킹,0057330,서울,미국,0,0,0,0,0,0,4,4,핸디캡,11,혼4등급,35,20260207,1300,일반,7,84.5,52.5,460,거,0,0
3,87150000,87150000,57750000,20250427,슬링스타,0051793,서울,한국,3,3,1,1,66.7,66.7,6,6,핸디캡,1,국4등급,45,20260207,1700,일반,8,109.9,52.5,470,거,50,50
2,0,0,0,20251122,더퀸로즈,0053433,서울,한국,0,0,0,0,0,0,3,3,별정A,10,국6등급,0,20260208,1200,일반,1,79.6,54,460,암,0,0
3,0,0,0,20260208,그라시아스,0053057,서울,한국,0,0,0,0,0,0,1,1,별정A,11,국6등급,0,20260208,1200,일반,1,81.1,54,467,암,0,0
3,4200000,4200000,4200000,20260123,밸류플레이,0053329,부산경남,한국,0,0,0,0,0,0,2,2,별정A,3,국6등급,0,20260208,1200,일반,1,77.5,56,482,수,0,0
5,5700000,5700000,4500000,20250509,브레이브런,0047118,부산경남,한국,0,0,0,0,0,0,5,5,별정A,4,국6등급,0,20260208,1200,일반,1,77.5,57,495,거,0,0
3,9900000,9900000,9900000,20251213,콜미스카이,0053263,서울,한국,0,0,1,1,50,50,2,2,별정A,6,국6등급,0,20260208,1200,일반,1,77.5,54,495,암,0,0
3,312350000,146500000,60500000,20240914,마이티네오,0055906,서울,미국,5,2,0,0,33.3,22.2,15,9,핸디캡,10,1등급,89,20260208,1200,일반,10,75.2,52.5,484,수,33.3,22.2
5,420350000,160600000,79200000,20230813,스피드원,0046711,서울,한국,6,0,6,4,57.1,44.4,21,9,핸디캡,2,1등급,92,20260208,1200,일반,10,72.1,51.5,488,수,28.6,0
6,406350000,44000000,19800000,20221225,마이티룩,0052001,서울,미국,5,0,4,1,37.5,12.5,24,8,핸디캡,7,1등급,88,20260208,1200,일반,10,74.1,52.5,475,암,20.8,0
4,6900000,6900000,1200000,20250425,실버스톤,0052065,부산경남,한국,0,0,0,0,0,0,8,8,별정A,10,국6등급,0,20260208,1400,일반,2,95.8,55,429,암,0,0
3,0,0,0,20251227,라온엠프레스,0053225,서울,한국,0,0,0,0,0,0,2,2,별정A,11,국6등급,0,20260208,1300,일반,2,84.6,53,442,암,0,0
2,3750000,3750000,3750000,20251214,레드킹,0054004,부산경남,한국,0,0,0,0,0,0,3,3,별정A,4,국6등급,0,20260208,1400,일반,2,93,52,470,수,0,0
4,17400000,17400000,0,20241013,나이스위너,0051353,서울,한국,0,0,1,1,20,20,5,5,별정A,8,국6등급,0,20260208,1300,일반,2,84,57,449,거,0,0
3,0,0,0,20250920,강한프린세스,0053410,서울,한국,0,0,0,0,0,0,4,4,별정A,11,국6등급,0,20260208,1400,일반,3,95.8,54,430,암,0,0
3,13800000,13800000,13800000,20251004,상임영웅,0051996,서울,한국,0,0,1,1,20,20,5,5,별정A,4,국6등급,0,20260208,1400,일반,3,89.1,57,498,수,0,0
4,1500000,1500000,1500000,20250615,트리플에스,0055198,서울,한국,0,0,0,0,0,0,6,6,별정A,7,국6등급,0,20260208,1400,일반,3,90.7,55,415,암,0,0
4,80400000,76200000,36900000,20250125,비상벨,0051024,서울,한국,2,2,2,2,30.8,40,13,10,핸디캡,1,국5등급,40,20260208,1400,일반,4,86.3,54,460,암,15.4,20
4,68700000,27600000,0,20240628,모닝듀,0050869,부산경남,한국,1,0,2,1,15.8,10,19,10,핸디캡,7,국4등급,36,20260208,1200,일반,4,77,53.5,484,거,5.3,0
4,17700000,17700000,0,20250412,럭키에이원,0050836,서울,한국,1,1,0,0,20,20,5,5,핸디캡,10,국5등급,27,20260208,1300,일반,5,86.2,52.5,471,암,20,20
3,19200000,19200000,0,20241208,남촌서브,0051868,서울,한국,1,1,0,0,6.7,8.3,15,12,핸디캡,11,국5등급,25,20260208,1300,일반,5,87.5,52.5,441,암,6.7,8.3
3,78450000,70650000,28500000,20241220,퀸즈드래곤,0052104,부산경남,한국,2,2,2,1,30.8,30,13,10,핸디캡,10,혼4등급,41,20260208,1400,일반,6,91.3,55,430,암,15.4,20
3,76050000,41850000,27000000,20240621,갤럽퀸,0051647,부산경남,한국,2,1,1,0,16.7,12.5,18,8,핸디캡,8,혼4등급,40,20260208,1400,일반,6,91.1,54.5,481,암,11.1,12.5
3,13500000,3000000,3000000,20250125,글로벌컴퓨팅,0056592,서울,미국,0,0,0,0,0,0,5,3,핸디캡,4,혼4등급,40,20260208,1600,일반,7,101.5,53,531,거,0,0
3,31800000,31800000,16200000,20241228,하남엘도라도,0054662,서울,미국,0,0,1,1,8.3,11.1,12,9,핸디캡,5,혼4등급,39,20260208,1600,일반,7,102.4,52.5,517,수,0,0
4,93050000,5400000,5400000,20240615,걸작시대,0050858,서울,한국,1,0,2,0,23.1,0,13,6,핸디캡,11,국4등급,35,20260208,1400,일반,8,95.5,51,467,암,7.7,0
4,76650000,76650000,76650000,20251018,삼정스파이더,0050933,서울,한국,3,3,0,0,75,75,4,4,핸디캡,5,국4등급,44,20260208,1400,일반,8,88.2,55,504,수,75,75
5,121200000,104400000,45000000,20231216,플라잉크루저,0053713,서울,미국,2,2,2,2,40,66.7,10,6,핸디캡,11,혼3등급,63,20260208,1800,일반,9,122.3,57,491,거,20,33.3
3,87150000,45900000,40500000,20250222,위즈리얼리티,0056409,서울,미국,2,1,0,0,25,14.3,8,7,핸디캡,4,혼3등급,52,20260208,1800,일반,9,118.7,52.5,494,거,25,14.3
3,0,0,0,20251207,운주누리,0052889,부산경남,한국,0,0,0,0,0,0,3,3,별정A,10,국6등급,0,20260213,1200,일반,1,79.4,54,473,암,0,0
3,1800000,1800000,0,20250912,애니윈,0052966,부산경남,한국,0,0,0,0,0,0,4,4,별정A,12,국6등급,0,20260213,1200,일반,1,82,56,472,거,0,0
3,7500000,7500000,7500000,20251121,매직오브아트,0053535,부산경남,한국,0,0,0,0,0,0,4,4,별정A,5,국6등급,0,20260213,1200,일반,1,77,54,449,암,0,0
3,0,0,0,20251207,닥터알파,0053150,부산경남,한국,0,0,0,0,0,0,3,3,별정A,10,국6등급,0,20260213,1400,일반,2,95.3,56,492,수,0,0
2,0,0,0,20260116,퍼플레거시,0054282,부산경남,한국,0,0,0,0,0,0,2,2,별정A,11,국6등급,0,20260213,1400,일반,2,95.4,54,463,암,0,0
4,67450000,13420000,4950000,20230707,금쪽이,3103679,제주,한국,2,0,4,1,15.4,11.1,39,9,핸디캡,6,제5등급,19,20260213,1000,일반,2,85.5,59.5,242,수,5.1,0
3,11690000,11690000,11690000,20250531,글로벌황제,3108110,제주,한국,1,1,1,1,28.6,28.6,7,7,핸디캡,9,제5등급,6,20260213,1000,일반,2,85.9,53,288,수,14.3,14.3
4,48510000,35490000,15330000,20240112,광해대부,3103255,제주,한국,3,2,4,3,50,83.3,14,6,핸디캡,2,제5등급,25,20260213,1000,일반,3,85.5,60,268,거,21.4,33.3
3,16500000,16500000,16500000,20251024,조이오브퀸,0054181,부산경남,한국,0,0,2,2,50,50,4,4,핸디캡,7,국5등급,27,20260213,1300,일반,3,83.8,52.5,461,암,0,0
4,17920000,15960000,3150000,20250307,서부대장,3103639,제주,한국,0,0,2,2,13.3,15.4,15,13,핸디캡,8,제5등급,2,20260213,1000,일반,3,86.7,51.5,264,거,0,0
4,48450000,40350000,1800000,20250207,짝사랑,0050814,부산경남,한국,1,1,2,1,21.4,16.7,14,12,핸디캡,10,국5등급,30,20260213,1300,일반,4,84.8,54.5,465,암,7.1,8.3
5,87220000,43410000,28080000,20230513,고차원,3103528,제주,한국,3,1,5,2,21.1,21.4,38,14,핸디캡,3,제4등급,31,20260213,1110,일반,4,95.7,54.5,249,암,7.9,7.1
4,77870000,42400000,35470000,20240202,대방가,3103426,제주,한국,4,3,6,1,41.7,44.4,24,9,핸디캡,1,제4등급,36,20260213,1110,일반,5,96.1,55.5,283,거,16.7,33.3
4,54060000,49860000,19240000,20250110,캡틴미소,3104315,제주,한국,2,2,5,4,46.7,46.2,15,13,핸디캡,5,제4등급,29,20260213,1110,일반,5,96.5,55,257,수,13.3,15.4
4,38700000,9900000,0,20240802,랠리맨,0050796,부산경남,한국,1,0,2,1,15.8,10,19,10,핸디캡,8,국5등급,24,20260213,1800,일반,5,121.9,52.5,481,수,5.3,0
4,62870000,45370000,13000000,20250221,오등동,3104791,제주,한국,5,3,0,0,38.5,27.3,13,11,핸디캡,8,제4등급,35,20260213,1110,일반,5,96.9,58,264,수,38.5,27.3
9,102664000,28500000,0,20191213,최고장사,3018304,제주,한국,7,2,6,0,25.5,22.2,51,9,핸디캡,10,제3등급,43,20260213,1110,일반,6,103.6,51.5,310,거,13.7,22.2
6,98300000,13200000,0,20230310,삼바스텝,0045401,부산경남,한국,3,0,0,0,6.7,0,45,15,핸디캡,12,혼4등급,35,20260213,1600,일반,6,108,52.5,500,암,6.7,0
4,381500000,287750000,140250000,20241013,영스카이워커,0051409,부산경남,한국,6,4,4,1,66.7,62.5,15,8,핸디캡,1,2등급,86,20260213,1800,일반,8,117,58,519,수,40,50
6,226900000,0,0,20221002,서부빅스텝,0045439,부산경남,한국,5,0,3,0,30.8,0,26,7,핸디캡,10,2등급,66,20260213,1800,일반,8,122.8,52.5,499,거,19.2,0
2,6600000,6600000,6600000,20260214,레전드샤캐리,0054213,서울,한국,0,0,1,1,100,100,1,1,별정A,2,국6등급,0,20260214,1200,일반,1,77.1,54,463,암,0,0
3,4200000,4200000,4200000,20260123,강풍여제,3107557,제주,한국,0,0,1,1,50,50,2,2,별정A,4,제6등급,0,20260214,900,일반,1,75.1,55,284,암,0,0
3,4800000,4800000,4800000,20251115,레전드매치,0053071,서울,한국,0,0,0,0,0,0,3,3,별정A,5,국6등급,0,20260214,1200,일반,1,78.9,56,468,수,0,0
3,980000,980000,980000,20260123,밝히리,3107516,제주,한국,0,0,0,0,0,0,2,2,별정A,6,제6등급,0,20260214,900,일반,1,75.8,55,247,거,0,0
3,1800000,1800000,1800000,20251116,포트레이매치,0053567,서울,한국,0,0,0,0,0,0,3,3,별정A,7,국6등급,0,20260214,1200,일반,1,80.7,56,462,수,0,0
3,0,0,0,20250926,태백의진,3107567,제주,한국,0,0,0,0,0,0,3,3,별정A,7,제6등급,0,20260214,900,일반,1,77,55,290,암,0,0
2,0,0,0,20260214,지존여걸,3107536,제주,한국,0,0,0,0,0,0,1,1,별정A,8,제6등급,0,20260214,900,일반,1,77.5,55,265,암,0,0
3,0,0,0,20260109,블랙원,3104762,제주,한국,0,0,0,0,0,0,3,3,별정A,9,제6등급,0,20260214,900,일반,1,77.6,55,278,암,0,0
3,0,0,0,20250906,삼정블루,0052935,서울,한국,0,0,0,0,0,0,3,3,별정A,92,국6등급,0,20260214,1200,일반,1,0,56,468,거,0,0
3,0,0,0,20260214,크리솔스위트,0053996,서울,한국,0,0,0,0,0,0,1,1,별정A,92,국6등급,0,20260214,1200,일반,1,0,56,454,수,0,0
4,207300000,23400000,3600000,20230923,선더드림,0054033,서울,미국,2,0,4,1,35.3,20,17,5,핸디캡,9,2등급,73,20260214,1800,일반,10,118.7,55,460,거,11.8,0
3,0,0,0,20251122,황금송,0060711,서울,미국,0,0,0,0,0,0,3,3,핸디캡,11,혼4등급,36,20260214,1400,일반,11,90.6,52.5,475,수,0,0
3,45075000,45075000,45075000,20251108,빅토리삭스,0060722,서울,미국,1,1,1,1,50,50,4,4,핸디캡,2,혼4등급,45,20260214,1400,일반,11,87.7,51,465,수,25,25
4,28000000,28000000,28000000,20251206,다크루비,3103742,제주,한국,3,3,0,0,75,75,4,4,핸디캡,1,제5등급,25,20260214,1000,일반,2,83.3,57.5,299,암,75,75
3,17500000,17500000,17500000,20251122,미소진,3104186,제주,한국,2,2,0,0,50,50,4,4,핸디캡,10,제5등급,14,20260214,1000,일반,2,86.6,57,269,암,50,50
3,0,0,0,20251206,문학루퍼,0060842,서울,미국,0,0,0,0,0,0,2,2,별정A,10,혼4등급,37,20260214,1200,일반,2,77.8,56,490,수,0,0
3,10500000,10500000,10500000,20251122,바람의기억,0060706,서울,미국,0,0,0,0,0,0,3,3,별정A,11,혼4등급,38,20260214,1200,일반,2,78.5,56,459,거,0,0
2,0,0,0,20260110,마이티블리스,0057312,서울,미국,0,0,0,0,0,0,2,2,별정A,12,혼4등급,37,20260214,1200,일반,2,79,53,408,수,0,0
5,26810000,26810000,18270000,20250531,강한댄서,3103881,제주,한국,1,1,3,3,36.4,36.4,11,11,핸디캡,6,제5등급,7,20260214,1000,일반,2,85.6,54,266,암,9.1,9.1
3,19880000,19880000,9660000,20250613,장만월,3104278,제주,한국,1,1,3,3,57.1,57.1,7,7,핸디캡,9,제5등급,5,20260214,1000,일반,2,86.6,52.5,289,암,14.3,14.3
3,7420000,7420000,0,20250725,어마장장,3107436,제주,한국,0,0,2,2,33.3,33.3,6,6,핸디캡,10,제5등급,1,20260214,1000,일반,3,87.6,51,270,수,0,0
3,0,0,0,20251207,슈퍼체이서,0052921,서울,한국,0,0,0,0,0,0,3,3,별정A,10,국6등급,0,20260214,1300,일반,3,85.2,54,459,암,0,0
2,1800000,1800000,1800000,20251019,파워풀아크틱,0053692,서울,한국,0,0,0,0,0,0,4,4,별정A,11,국6등급,0,20260214,1300,일반,3,86,54,464,암,0,0
3,22330000,22330000,22330000,20260102,서부명장,3104582,제주,한국,2,2,1,1,100,100,3,3,핸디캡,2,제5등급,19,20260214,1000,일반,3,84,56.5,298,거,66.7,66.7
4,27300000,15120000,11970000,20240607,파벽비거,3104156,제주,한국,2,1,0,0,25,25,8,4,핸디캡,4,제5등급,13,20260214,1000,일반,3,84.9,56.5,270,거,25,25
3,10800000,10800000,9000000,20250920,용비교,0054308,서울,한국,0,0,0,0,0,0,6,6,별정A,5,국6등급,0,20260214,1300,일반,3,84.3,54,435,암,0,0
3,40180000,38220000,18620000,20250124,네온빛,3105239,제주,한국,3,3,1,1,36.4,44.4,11,9,핸디캡,8,제5등급,18,20260214,1000,일반,3,85.4,59.5,249,암,27.3,33.3
4,32250000,1050000,0,20240705,한라봉,3104178,제주,한국,2,0,2,0,16,0,25,10,핸디캡,9,제5등급,1,20260214,1000,일반,3,85.6,51,274,거,8,0
3,37830000,31110000,5720000,20250103,수비,3104680,제주,한국,1,1,3,2,23.5,27.3,17,11,핸디캡,10,제4등급,24,20260214,1000,일반,4,86.4,53,274,수,5.9,9.1
3,1800000,1800000,1800000,20251122,구름,0053340,서울,한국,0,0,0,0,0,0,3,3,별정A,10,국6등급,0,20260214,1400,일반,4,93.4,54,467,암,0,0
3,4200000,4200000,4200000,20250927,세라드,0053494,서울,한국,0,0,0,0,0,0,5,5,별정A,7,국6등급,0,20260214,1400,일반,4,92.2,56,520,수,0,0
4,10200000,10200000,5700000,20250420,대한코코즈,0050809,서울,한국,0,0,0,0,0,0,9,9,별정A,8,국6등급,0,20260214,1400,일반,4,92.7,55,478,암,0,0
